Baseline 100%T,,ExampleA,,ExampleB,,ExampleC,,ExampleD,,ExampleE,,ExampleF,,ExampleG,,ExampleH,,ExampleI,,ExampleJ,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
552.9969482,0.0957627371,552.9969482,0.08911006898,552.9969482,0.07230085135,552.9969482,0.06105278432,552.9969482,0.06586497277,552.9969482,0.06478779763,552.9969482,0.06011483446,552.9969482,0.06929925829,552.9969482,0.06960491836,552.9969482,0.1097291857,552.9969482,0.03065023199,
551.9841919,0.09563734382,551.9841919,0.09165478498,551.9841919,0.07359242439,551.9841919,0.06206816062,551.9841919,0.06717573106,551.9841919,0.06591055542,551.9841919,0.0610008873,551.9841919,0.07037097961,551.9841919,0.07063612342,551.9841919,0.1108850986,551.9841919,0.0311371088,
551.008728,0.09568874538,551.008728,0.0939977169,551.008728,0.0744605884,551.008728,0.06280834973,551.008728,0.06790909916,551.008728,0.06664872169,551.008728,0.06163270772,551.008728,0.07110055536,551.008728,0.07153754681,551.008728,0.111491479,551.008728,0.03133037686,
549.9955444,0.09577429295,549.9955444,0.09606187046,549.9955444,0.07543133199,549.9955444,0.06364626437,549.9955444,0.06873981655,549.9955444,0.06732768565,549.9955444,0.06231418252,549.9955444,0.07201779634,549.9955444,0.07225010544,549.9955444,0.1123250574,549.9955444,0.0314443782,
548.9820557,0.09549044818,548.9820557,0.09911408275,548.9820557,0.07694815844,548.9820557,0.064911291,548.9820557,0.07010532916,548.9820557,0.06852559,548.9820557,0.06352438778,548.9820557,0.07316692919,548.9820557,0.07350748777,548.9820557,0.1135900468,548.9820557,0.03189982846,
548.0059204,0.09560472518,548.0059204,0.1015384048,548.0059204,0.0778432861,548.0059204,0.06570346653,548.0059204,0.07092905045,548.0059204,0.06930244714,548.0059204,0.06424560398,548.0059204,0.07402576506,548.0059204,0.07416649908,548.0059204,0.1142517701,548.0059204,0.03210265934,
546.9919434,0.09583625942,546.9919434,0.1041742638,546.9919434,0.07894117385,546.9919434,0.06673447043,546.9919434,0.07183361799,546.9919434,0.070137389,546.9919434,0.06522768736,546.9919434,0.07487775385,546.9919434,0.07492884248,546.9919434,0.1151417866,546.9919434,0.0323003456,
546.0153809,0.09599654377,546.0153809,0.1066044718,546.0153809,0.07978115976,546.0153809,0.06744296104,546.0153809,0.07275503874,546.0153809,0.07086815685,546.0153809,0.06589259207,546.0153809,0.07561886311,546.0153809,0.07576732337,546.0153809,0.1156780198,546.0153809,0.03257372975,
545.0008545,0.09602118284,545.0008545,0.1090457588,545.0008545,0.08082103729,545.0008545,0.06843391806,545.0008545,0.07378612459,545.0008545,0.07167464495,545.0008545,0.06670507044,545.0008545,0.07640805095,545.0008545,0.07631203532,545.0008545,0.1163706183,545.0008545,0.03283726051,
543.9862671,0.09615750611,543.9862671,0.1114209443,543.9862671,0.08164042234,543.9862671,0.06909798831,543.9862671,0.07455216348,543.9862671,0.07245507091,543.9862671,0.0672287941,543.9862671,0.07722214609,543.9862671,0.07704972476,543.9862671,0.1170792356,543.9862671,0.03297693655,
543.0089111,0.09629700333,543.0089111,0.1139236912,543.0089111,0.08267459273,543.0089111,0.06988032907,543.0089111,0.07539761066,543.0089111,0.07322982699,543.0089111,0.06808955967,543.0089111,0.07806640118,543.0089111,0.07776497304,543.0089111,0.1176174954,543.0089111,0.03317853808,
541.9938354,0.0964217186,541.9938354,0.1164301485,541.9938354,0.08367402852,541.9938354,0.0707314983,541.9938354,0.07629732043,541.9938354,0.07396474481,541.9938354,0.0687091276,541.9938354,0.07880040258,541.9938354,0.07846940309,541.9938354,0.1183593273,541.9938354,0.03341493011,
541.0161133,0.09700929374,541.0161133,0.1187184677,541.0161133,0.08429321647,541.0161133,0.0715212822,541.0161133,0.07701318711,541.0161133,0.07457134128,541.0161133,0.0694840923,541.0161133,0.07941376418,541.0161133,0.07900001109,541.0161133,0.1187683865,541.0161133,0.03357579187,
540.0005493,0.09723017365,540.0005493,0.1211959943,540.0005493,0.08525216579,540.0005493,0.07225447148,540.0005493,0.07783015817,540.0005493,0.07535634935,540.0005493,0.0701046288,540.0005493,0.08019241691,540.0005493,0.07966592908,540.0005493,0.1193266958,540.0005493,0.0337712653,
538.9846191,0.09750469029,538.9846191,0.1234640181,538.9846191,0.0857508257,538.9846191,0.0728103444,538.9846191,0.07844034582,538.9846191,0.07592447102,538.9846191,0.0706840679,538.9846191,0.08075468987,538.9846191,0.08018062264,538.9846191,0.1198311821,538.9846191,0.03382148966,
538.0062256,0.09766099602,538.0062256,0.1256310642,538.0062256,0.08656775951,538.0062256,0.07343047857,538.0062256,0.07917035371,538.0062256,0.07657466084,538.0062256,0.07119822502,538.0062256,0.08139073849,538.0062256,0.08064259589,538.0062256,0.1201498583,538.0062256,0.03392425552,
536.9899902,0.09813565761,536.9899902,0.127734527,536.9899902,0.08715179563,536.9899902,0.073989667,536.9899902,0.07967852056,536.9899902,0.07705160975,536.9899902,0.07177235186,536.9899902,0.0819523409,536.9899902,0.08124979585,536.9899902,0.1203958094,536.9899902,0.03404563293,
536.0111084,0.09865063429,536.0111084,0.1298241168,536.0111084,0.08778049052,536.0111084,0.07454223931,536.0111084,0.08034725487,536.0111084,0.07752913982,536.0111084,0.07209345698,536.0111084,0.08249428868,536.0111084,0.08146283031,536.0111084,0.1205159873,536.0111084,0.03404899314,
534.9943848,0.09880484641,534.9943848,0.1321123242,534.9943848,0.08833878487,534.9943848,0.07496631145,534.9943848,0.08096477389,534.9943848,0.07813708484,534.9943848,0.07270459831,534.9943848,0.08295487612,534.9943848,0.08191041648,534.9943848,0.1209189817,534.9943848,0.0341171436,
534.0150757,0.09917019308,534.0150757,0.1338212788,534.0150757,0.08865668625,534.0150757,0.07535136491,534.0150757,0.08119926602,534.0150757,0.07840425521,534.0150757,0.07298403978,534.0150757,0.08315518498,534.0150757,0.08206145465,534.0150757,0.1208992451,534.0150757,0.03409650549,
532.9978638,0.09970068932,532.9978638,0.1356928796,532.9978638,0.08912786841,532.9978638,0.07583596557,532.9978638,0.08166160434,532.9978638,0.07886338234,532.9978638,0.07347308844,532.9978638,0.08366920054,532.9978638,0.0825118199,532.9978638,0.1210791543,532.9978638,0.0342543982,
532.0180664,0.0999437049,532.0180664,0.1374674737,532.0180664,0.08977318555,532.0180664,0.07619149238,532.0180664,0.08215937763,532.0180664,0.07934135199,532.0180664,0.07378421724,532.0180664,0.08400223404,532.0180664,0.0827620253,532.0180664,0.1212369204,532.0180664,0.03429868445,
531.0003662,0.100249514,531.0003662,0.1389547735,531.0003662,0.08996488154,531.0003662,0.07650383562,531.0003662,0.08239702135,531.0003662,0.07955759764,531.0003662,0.07409471273,531.0003662,0.08420732617,531.0003662,0.08290753514,531.0003662,0.1210494936,531.0003662,0.03410056606,
529.9824829,0.1004710421,529.9824829,0.1404883265,529.9824829,0.09018845111,529.9824829,0.0765888989,529.9824829,0.08265170455,529.9824829,0.07967684418,529.9824829,0.07425239682,529.9824829,0.08446508646,529.9824829,0.08296120912,529.9824829,0.1209841296,529.9824829,0.03403029218,
529.0020752,0.1009720713,529.0020752,0.1416624337,529.0020752,0.09051157534,529.0020752,0.07698218524,529.0020752,0.08297365159,529.0020752,0.07993416488,529.0020752,0.07454902679,529.0020752,0.08465033025,529.0020752,0.08310001343,529.0020752,0.1209103242,529.0020752,0.0340490751,
527.9837036,0.1016021445,527.9837036,0.1425571293,527.9837036,0.09045106173,527.9837036,0.07692235708,527.9837036,0.08297280222,527.9837036,0.07996817678,527.9837036,0.07446971536,527.9837036,0.08450832218,527.9837036,0.08290261775,527.9837036,0.1204909831,527.9837036,0.03389495239,
527.0028687,0.1016917154,527.0028687,0.1436825693,527.0028687,0.09061776102,527.0028687,0.07706870139,527.0028687,0.08330675215,527.0028687,0.08020334691,527.0028687,0.07470250875,527.0028687,0.08475735784,527.0028687,0.08295863867,527.0028687,0.1203315705,527.0028687,0.03389332816,
525.9840698,0.1020762622,525.9840698,0.1444023252,525.9840698,0.09066285938,525.9840698,0.07707290351,525.9840698,0.08316580951,525.9840698,0.08015617728,525.9840698,0.0746928826,525.9840698,0.08459483832,525.9840698,0.08286088705,525.9840698,0.1201778203,525.9840698,0.03387804702,
525.0027466,0.1024797335,525.0027466,0.1450512856,525.0027466,0.09061489254,525.0027466,0.07707989216,525.0027466,0.08316298574,525.0027466,0.0802372545,525.0027466,0.07465998828,525.0027466,0.08462006599,525.0027466,0.08278016001,525.0027466,0.1196911409,525.0027466,0.03365788236,
523.9834595,0.1027275845,523.9834595,0.1453422904,523.9834595,0.09048214555,523.9834595,0.07703711092,523.9834595,0.08315715939,523.9834595,0.08007775992,523.9834595,0.07455194741,523.9834595,0.08448219299,523.9834595,0.08245836198,523.9834595,0.1191980988,523.9834595,0.03352685273,
523.001709,0.1028791815,523.001709,0.1460498273,523.001709,0.09035696089,523.001709,0.07696061581,523.001709,0.08307305723,523.001709,0.07997645438,523.001709,0.0746171996,523.001709,0.08436989039,523.001709,0.08239773661,523.001709,0.1188192964,523.001709,0.03339726105,
521.9819946,0.1033372879,521.9819946,0.1459587365,521.9819946,0.0899078846,521.9819946,0.07670677453,521.9819946,0.08267205209,521.9819946,0.07961315662,521.9819946,0.07422411442,521.9819946,0.08381011337,521.9819946,0.08184543252,521.9819946,0.1178942397,521.9819946,0.03317406774,
520.9998169,0.1034895256,520.9998169,0.1462200433,520.9998169,0.08989221603,520.9998169,0.07642225176,520.9998169,0.08239495009,520.9998169,0.07970800251,520.9998169,0.07425568253,520.9998169,0.08395257592,520.9998169,0.08179730922,520.9998169,0.1176173612,520.9998169,0.03297517449,
520.0175171,0.1037821993,520.0175171,0.1459221989,520.0175171,0.08944768459,520.0175171,0.07610795647,520.0175171,0.08229247481,520.0175171,0.07926332951,520.0175171,0.07372375578,520.0175171,0.08343738317,520.0175171,0.08114346862,520.0175171,0.1168966442,520.0175171,0.03263799101,
518.9970703,0.1040219143,518.9970703,0.145611912,518.9970703,0.08897412568,518.9970703,0.0758247748,518.9970703,0.08187960088,518.9970703,0.07900302112,518.9970703,0.07346327603,518.9970703,0.0830314979,518.9970703,0.08084227145,518.9970703,0.1161777005,518.9970703,0.03248444945,
518.0142212,0.1042420492,518.0142212,0.1452611089,518.0142212,0.08852825314,518.0142212,0.07523071021,518.0142212,0.08135149628,518.0142212,0.07859114558,518.0142212,0.07301098853,518.0142212,0.08265971392,518.0142212,0.08035615832,518.0142212,0.1152401343,518.0142212,0.03219183162,
516.9934082,0.1045630574,516.9934082,0.1445137262,516.9934082,0.08798452467,516.9934082,0.07480499148,516.9934082,0.08086961508,516.9934082,0.0781211257,516.9934082,0.07277989388,516.9934082,0.08213482052,516.9934082,0.07979860902,516.9934082,0.1144490913,516.9934082,0.0320460014,
516.0101929,0.1046068221,516.0101929,0.1441004425,516.0101929,0.08764614165,516.0101929,0.07449859381,516.0101929,0.08062345535,516.0101929,0.0778138712,516.0101929,0.07248107344,516.0101929,0.08177927881,516.0101929,0.07947953045,516.0101929,0.1138346642,516.0101929,0.03168742731,
514.9888916,0.1047644541,514.9888916,0.1431437582,514.9888916,0.08690751344,514.9888916,0.07408120483,514.9888916,0.08003549278,514.9888916,0.0775386095,514.9888916,0.07202170044,514.9888916,0.08128943294,514.9888916,0.07874115556,514.9888916,0.1129653454,514.9888916,0.03141240403,
514.005188,0.1049716473,514.005188,0.1420412064,514.005188,0.08621481806,514.005188,0.07336236537,514.005188,0.07934585959,514.005188,0.07681261003,514.005188,0.07126297802,514.005188,0.08059768379,514.005188,0.07804211229,514.005188,0.1118669584,514.005188,0.03112609498,
512.9835205,0.1050454602,512.9835205,0.1410657614,512.9835205,0.08559540659,512.9835205,0.07274738699,512.9835205,0.07865291089,512.9835205,0.07634404302,512.9835205,0.07084725052,512.9835205,0.07986567914,512.9835205,0.07728591561,512.9835205,0.110963501,512.9835205,0.03080837801,
511.9993896,0.1052212864,511.9993896,0.1398724318,511.9993896,0.08471550792,511.9993896,0.07210078835,511.9993896,0.07803250849,511.9993896,0.07568337768,511.9993896,0.07027501613,511.9993896,0.07916823775,511.9993896,0.07663837075,511.9993896,0.1099931523,511.9993896,0.03033827618,
511.0150757,0.105307281,511.0150757,0.1387109905,511.0150757,0.08417665958,511.0150757,0.07139754295,511.0150757,0.077459611,511.0150757,0.07526571304,511.0150757,0.06969951838,511.0150757,0.07859564573,511.0150757,0.07593495399,511.0150757,0.1089838371,511.0150757,0.03018493578,
509.9927063,0.1054183692,509.9927063,0.1375670284,509.9927063,0.0832709074,509.9927063,0.07086535543,509.9927063,0.07674498856,509.9927063,0.07441207021,509.9927063,0.06905637681,509.9927063,0.07796899974,509.9927063,0.07525844872,509.9927063,0.1079353467,509.9927063,0.02989402786,
509.0079346,0.1054858863,509.0079346,0.1361626983,509.0079346,0.08259552717,509.0079346,0.07018710673,509.0079346,0.07596615702,509.0079346,0.07388442755,509.0079346,0.06850783527,509.0079346,0.07723810524,509.0079346,0.07447155565,509.0079346,0.1069460362,509.0079346,0.02951777726,
507.9851685,0.1054955572,507.9851685,0.1347325891,507.9851685,0.08162193,507.9851685,0.06951598823,507.9851685,0.07522425056,507.9851685,0.07316266745,507.9851685,0.06792065501,507.9851685,0.0763245374,507.9851685,0.07379673421,507.9851685,0.1059470177,507.9851685,0.02919796668,
506.9999695,0.1056871489,506.9999695,0.1328468174,506.9999695,0.08054754138,506.9999695,0.068535842,506.9999695,0.07415916026,506.9999695,0.07214522362,506.9999695,0.06690906733,506.9999695,0.07544396073,506.9999695,0.0728071034,506.9999695,0.1045850888,506.9999695,0.02861736156,
506.0146179,0.1055284292,506.0146179,0.1312898397,506.0146179,0.07967948169,506.0146179,0.06781569868,506.0146179,0.07346278429,506.0146179,0.0715771988,506.0146179,0.06641793996,506.0146179,0.07467434555,506.0146179,0.07205033302,506.0146179,0.1035320684,506.0146179,0.0283760801,
504.9912109,0.1054819599,504.9912109,0.1296084821,504.9912109,0.07896756381,504.9912109,0.06693751365,504.9912109,0.07269538939,504.9912109,0.07080946863,504.9912109,0.06560464948,504.9912109,0.07385083288,504.9912109,0.07118590176,504.9912109,0.102513887,504.9912109,0.02799476311,
504.0053711,0.1054064929,504.0053711,0.1282657832,504.0053711,0.07793768495,504.0053711,0.0664075613,504.0053711,0.07183568925,504.0053711,0.07021080703,504.0053711,0.0650433898,504.0053711,0.07312437892,504.0053711,0.07041210681,504.0053711,0.1014381722,504.0053711,0.02767162956,
502.9814758,0.1053587794,502.9814758,0.1263426393,502.9814758,0.07699291408,502.9814758,0.06523445994,502.9814758,0.0709240213,502.9814758,0.06927535683,502.9814758,0.06412922591,502.9814758,0.0721911937,502.9814758,0.06942519546,502.9814758,0.1001605392,502.9814758,0.02729862183,
501.9952393,0.1051906422,501.9952393,0.1246146262,501.9952393,0.07609398663,501.9952393,0.06461314857,501.9952393,0.07006748021,501.9952393,0.06849501282,501.9952393,0.06330055743,501.9952393,0.07142946124,501.9952393,0.06870704144,501.9952393,0.0992199257,501.9952393,0.02693631686,
501.0088196,0.1050846949,501.0088196,0.1227704585,501.0088196,0.07500237226,501.0088196,0.0637108013,501.0088196,0.06915950775,501.0088196,0.06777466834,501.0088196,0.06254799664,501.0088196,0.07052838057,501.0088196,0.06775869429,501.0088196,0.09804259986,501.0088196,0.02644146979,
499.9843445,0.1049403623,499.9843445,0.1209969223,499.9843445,0.07401268929,499.9843445,0.06273832172,499.9843445,0.06822656095,499.9843445,0.0668033585,499.9843445,0.0617143698,499.9843445,0.06955134869,499.9843445,0.06688022614,499.9843445,0.09666215628,499.9843445,0.02607938461,
498.997467,0.1048403382,498.997467,0.11943499,498.997467,0.07320299,498.997467,0.06215946376,498.997467,0.0675060004,498.997467,0.06614094228,498.997467,0.06112766266,498.997467,0.06877487898,498.997467,0.06613741815,498.997467,0.09564837813,498.997467,0.0256970562,
498.0104675,0.1046749428,498.0104675,0.1177398264,498.0104675,0.07229492068,498.0104675,0.0612715818,498.0104675,0.06661272049,498.0104675,0.06532838196,498.0104675,0.06029107422,498.0104675,0.06806887686,498.0104675,0.06530608982,498.0104675,0.09470707923,498.0104675,0.02543672174,
496.98526,0.1045088843,496.98526,0.1163179651,496.98526,0.07169482112,496.98526,0.06078865752,496.98526,0.06601960212,496.98526,0.06488721818,496.98526,0.05980971456,496.98526,0.06730359793,496.98526,0.06473995745,496.98526,0.09386377782,496.98526,0.02530935779,
495.9978333,0.1042581052,495.9978333,0.1146959811,495.9978333,0.0708463043,495.9978333,0.05995138735,495.9978333,0.06510067731,495.9978333,0.06403802335,495.9978333,0.05893684924,495.9978333,0.0665056929,495.9978333,0.06384028494,495.9978333,0.09274986386,495.9978333,0.02481910028,
495.0102234,0.1041518897,495.0102234,0.1129419431,495.0102234,0.06987179071,495.0102234,0.05917653441,495.0102234,0.06428792328,495.0102234,0.0631853044,495.0102234,0.05822504312,495.0102234,0.06563360989,495.0102234,0.06305137277,495.0102234,0.09170651436,495.0102234,0.02447342686,
493.9843445,0.1038106978,493.9843445,0.1113699302,493.9843445,0.0688162148,493.9843445,0.05833626166,493.9843445,0.0634445399,493.9843445,0.06248160079,493.9843445,0.0575247407,493.9843445,0.06479696184,493.9843445,0.06232538819,493.9843445,0.0907792896,493.9843445,0.02420744859,
492.9963074,0.103550896,492.9963074,0.1097023934,492.9963074,0.06799037009,492.9963074,0.05753916502,492.9963074,0.06256087869,492.9963074,0.06165741012,492.9963074,0.05672423169,492.9963074,0.06401312351,492.9963074,0.06152750179,492.9963074,0.0896582678,492.9963074,0.02375758439,
492.0080566,0.1034907103,492.0080566,0.1086783633,492.0080566,0.06742499769,492.0080566,0.05713946372,492.0080566,0.06208891794,492.0080566,0.06119197235,492.0080566,0.05635268986,492.0080566,0.06353445351,492.0080566,0.06106571481,492.0080566,0.08912799507,492.0080566,0.02360452525,
490.9815979,0.1035118327,490.9815979,0.1074356362,490.9815979,0.0668624714,490.9815979,0.05649194121,490.9815979,0.06148052961,490.9815979,0.06062924117,490.9815979,0.05589557812,490.9815979,0.06284651905,490.9815979,0.06047452614,490.9815979,0.08835203946,490.9815979,0.02342220582,
